name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
The Freakin Incan,4.5,45,34.06742,-84.42712,30075,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian')]",Roswell,GA
Vin 25,4.5,101,34.02682379,-84.36038733,30075,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Roswell,GA
Roux On Canton,4,251,34.02432736,-84.3615998,30075,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
Osteria Mattone,4.5,120,34.028478,-84.360902,30075,1460196243,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Roswell,GA
Brookwood Grill,4,194,34.0295105,-84.33564,30076,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Sugar Shack In The Back,4.5,55,34.02816772,-84.36103821,30075,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]",Roswell,GA
Krespo's Grill,4.5,14,34.03235428,-84.35170643,30075,,"[Category(name=u'Restaurant Portugais', alias=u'portuguese')]",Roswell,GA
Yeero Village,4,98,34.06434466,-84.42413653,30075,,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Roswell,GA
Plum Caf̩,4.5,60,34.0274493,-84.3614577,30075,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Roswell,GA
Peach & the Porkchop,4,124,34.0735568,-84.3627679,30075,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Roswell,GA
La Voh Thai & Sushi Bar,4.5,72,34.03187943,-84.34064484,30076,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
HOLA! Taqueria & Bar,4,158,34.033047,-84.340546,30076,1448347149,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Hugo's Oyster Bar,4,190,34.03464,-84.34789,30075,1460128039,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
NOCA,4,77,34.030479,-84.361778,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Carlisle's Pizza Tavern,4,19,34.02954,-84.36184,30075,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Little Alley Steak,4,225,34.0246349,-84.3614903,30075,1442100238,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
The Fickle Pickle,4,192,34.02816772,-84.36103821,30075,1460399332,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Deli', alias=u'delis'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Adele's on Canton,4,66,34.03055,-84.3612751,30075,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Pubs', alias=u'pubs')]",Roswell,GA
The Swallow At the Hollow,4,278,34.02789307,-84.3603363,30075,1442374394,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Roswell,GA
Houck's Grille,4,18,34.04765,-84.36223,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues')]",Roswell,GA
Douceur de France,4,156,34.0303993,-84.3535767,30075,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Fran\xe7ais', alias=u'french')]",Roswell,GA
Greenwoods on Green Street,4,186,34.02814865,-84.35974121,30075,1442374401,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
The Big Ketch Saltwater Grill - Roswell,3.5,37,34.02878,-84.3609,30075,1460251207,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Stax Burger Bar,4,156,34.033371,-84.3398895,30076,,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
Tokyo Bay Japanese Buffet,4,225,34.02628,-84.33381,30076,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Buffet', alias=u'buffets')]",Roswell,GA
Lazaro's Cuban Cuisine,4,88,34.031967,-84.362129,30075,,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Roswell,GA
The Mill Kitchen and Bar,3.5,106,34.014641,-84.363971,30075,1442114035,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
Foundation Social Eatery,4.5,312,34.01927948,-84.31257629,30076,1448007259,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Roswell,GA
Asian Kitchen,4.5,82,34.00492086,-84.2938169,30076,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Roswell,GA
Table & Main,4.5,273,34.026538,-84.361914,30075,1460349618,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Dessert', alias=u'desserts'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Salt Factory,4,316,34.024672,-84.361789,30075,1442023444,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Roswell,GA
Brookwood Grill,4,194,34.0295105,-84.33564,30076,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Vin 25,4.5,101,34.02682379,-84.36038733,30075,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Roswell,GA
Osteria Mattone,4.5,120,34.028478,-84.360902,30075,1460196243,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Roswell,GA
Roux On Canton,4,251,34.02432736,-84.3615998,30075,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
The Freakin Incan,4.5,45,34.06742,-84.42712,30075,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian')]",Roswell,GA
Peach & the Porkchop,4,124,34.0735568,-84.3627679,30075,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Roswell,GA
Taqueria Tsunami,4,140,34.01789004,-84.31165015,30076,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Roswell,GA
Krespo's Grill,4.5,14,34.03235428,-84.35170643,30075,,"[Category(name=u'Restaurant Portugais', alias=u'portuguese')]",Roswell,GA
Lucky's Burger & Brew,4,263,34.03036,-84.35547,30075,1460073995,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Sugar Shack In The Back,4.5,55,34.02816772,-84.36103821,30075,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]",Roswell,GA
La Voh Thai & Sushi Bar,4.5,72,34.03187943,-84.34064484,30076,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
Plum Caf̩,4.5,60,34.0274493,-84.3614577,30075,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Roswell,GA
HOLA! Taqueria & Bar,4,158,34.033047,-84.340546,30076,1448347149,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Hugo's Oyster Bar,4,190,34.03464,-84.34789,30075,1460128039,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Yeero Village,4,98,34.06434466,-84.42413653,30075,,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Roswell,GA
Rhea's 2,4,59,34.06044769,-84.3254776,30076,1442285514,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
Houck's Grille,4,18,34.04765,-84.36223,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues')]",Roswell,GA
NOCA,4,77,34.030479,-84.361778,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Carlisle's Pizza Tavern,4,19,34.02954,-84.36184,30075,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Adele's on Canton,4,66,34.03055,-84.3612751,30075,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Pubs', alias=u'pubs')]",Roswell,GA
The Fickle Pickle,4,192,34.02816772,-84.36103821,30075,1460399332,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Deli', alias=u'delis'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Little Alley Steak,4,225,34.0246349,-84.3614903,30075,1442100238,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Douceur de France,4,156,34.0303993,-84.3535767,30075,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Fran\xe7ais', alias=u'french')]",Roswell,GA
The Swallow At the Hollow,4,278,34.02789307,-84.3603363,30075,1442374394,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Roswell,GA
Stax Burger Bar,4,156,34.033371,-84.3398895,30076,,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
Tokyo Bay Japanese Buffet,4,225,34.02628,-84.33381,30076,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Buffet', alias=u'buffets')]",Roswell,GA
Athens Greek Restaurant,4,112,34.041229,-84.34100346,30076,1442285514,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Roswell,GA
Greenwoods on Green Street,4,186,34.02814865,-84.35974121,30075,1442374401,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
The Big Ketch Saltwater Grill - Roswell,3.5,37,34.02878,-84.3609,30075,1460251207,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Tacos Linda Vista,4.5,50,34.03758913,-84.34328623,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Mr Taco,4,137,34.0282059,-84.3356171,30076,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
San Pancho,4,52,34.034217,-84.345573,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Lazaro's Cuban Cuisine,4,88,34.031967,-84.362129,30075,,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Roswell,GA
Oak Street Cafe,4,103,34.019638,-84.3602207,30075,1460526122,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Aiyara Thai Cuisine & Grill,4.5,33,34.03332138,-84.33992004,30076,1459460369,"[Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
The Mill Kitchen and Bar,3.5,106,34.014641,-84.363971,30075,1442114035,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
Buzy Burrito Mexican Restaurant,4,75,34.0403326,-84.3425153,30076,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Ricky's Fish Camp,3.5,43,34.01689529,-84.36229706,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Zest Sushi and Tapas,4,147,34.024666,-84.361252,30075,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
1920 Tavern,3.5,106,34.0243664,-84.3616192,30075,1442117007,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Roswell,GA
VUU Asian Bistro & Sushi Bar,4,95,34.06032757,-84.38762107,30075,1460109926,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
The Counter Roswell,3.5,234,34.043103,-84.3390567,30076,1442013904,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
J Buffalo Wings,4,38,34.04242746,-84.33983088,30076,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Steaks au fromage', alias=u'cheesesteaks'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Rhea's Take Out Foods,4.5,28,34.0315856,-84.3615084,30075,1442374402,"[Category(name=u'Fast Food', alias=u'hotdogs')]",Roswell,GA
Foundation Social Eatery,4.5,312,34.01927948,-84.31257629,30076,1448007259,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Roswell,GA
The Freakin Incan,4.5,45,34.06742,-84.42712,30075,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian')]",Roswell,GA
Table & Main,4.5,273,34.026538,-84.361914,30075,1460349618,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Dessert', alias=u'desserts'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Yeero Village,4,98,34.06434466,-84.42413653,30075,,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Roswell,GA
Peach & the Porkchop,4,124,34.0735568,-84.3627679,30075,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Roswell,GA
Vin 25,4.5,101,34.02682379,-84.36038733,30075,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Roswell,GA
Osteria Mattone,4.5,120,34.028478,-84.360902,30075,1460196243,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Roswell,GA
Roux On Canton,4,251,34.02432736,-84.3615998,30075,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
Sugar Shack In The Back,4.5,55,34.02816772,-84.36103821,30075,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]",Roswell,GA
Plum Caf̩,4.5,60,34.0274493,-84.3614577,30075,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Roswell,GA
Krespo's Grill,4.5,14,34.03235428,-84.35170643,30075,,"[Category(name=u'Restaurant Portugais', alias=u'portuguese')]",Roswell,GA
Brookwood Grill,4,194,34.0295105,-84.33564,30076,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Houck's Grille,4,18,34.04765,-84.36223,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues')]",Roswell,GA
NOCA,4,77,34.030479,-84.361778,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Carlisle's Pizza Tavern,4,19,34.02954,-84.36184,30075,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Adele's on Canton,4,66,34.03055,-84.3612751,30075,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Pubs', alias=u'pubs')]",Roswell,GA
The Fickle Pickle,4,192,34.02816772,-84.36103821,30075,1460399332,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Deli', alias=u'delis'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Little Alley Steak,4,225,34.0246349,-84.3614903,30075,1442100238,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
La Voh Thai & Sushi Bar,4.5,72,34.03187943,-84.34064484,30076,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
Hugo's Oyster Bar,4,190,34.03464,-84.34789,30075,1460128039,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
The Swallow At the Hollow,4,278,34.02789307,-84.3603363,30075,1442374394,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Roswell,GA
HOLA! Taqueria & Bar,4,158,34.033047,-84.340546,30076,1448347149,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Lucia's Italian Restaurant,3.5,66,34.06357764,-84.42350412,30075,,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Roswell,GA
Greenwoods on Green Street,4,186,34.02814865,-84.35974121,30075,1442374401,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
The Big Ketch Saltwater Grill - Roswell,3.5,37,34.02878,-84.3609,30075,1460251207,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
VUU Asian Bistro & Sushi Bar,4,95,34.06032757,-84.38762107,30075,1460109926,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
Lazaro's Cuban Cuisine,4,88,34.031967,-84.362129,30075,,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Roswell,GA
The Mill Kitchen and Bar,3.5,106,34.014641,-84.363971,30075,1442114035,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
Karachi Broast & Grill,4,45,34.046906,-84.36068,30075,,"[Category(name=u'Restaurant Pakistanais', alias=u'pakistani')]",Roswell,GA
Oak Street Cafe,4,103,34.019638,-84.3602207,30075,1460526122,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Stax Burger Bar,4,156,34.033371,-84.3398895,30076,,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
Athens Greek Restaurant,4,112,34.041229,-84.34100346,30076,1442285514,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Roswell,GA
Tacos Linda Vista,4.5,50,34.03758913,-84.34328623,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Ricky's Fish Camp,3.5,43,34.01689529,-84.36229706,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Nosh Table & Tap,4,45,34.0580942,-84.3828387,30075,1442229263,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Pub gastronomique', alias=u'gastropubs')]",Roswell,GA
San Pancho,4,52,34.034217,-84.345573,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Rhea's 2,4,59,34.06044769,-84.3254776,30076,1442285514,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
Zest Sushi and Tapas,4,147,34.024666,-84.361252,30075,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
1920 Tavern,3.5,106,34.0243664,-84.3616192,30075,1442117007,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Roswell,GA
Tokyo Bay Japanese Buffet,4,225,34.02628,-84.33381,30076,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Buffet', alias=u'buffets')]",Roswell,GA
Mr Taco,4,137,34.0282059,-84.3356171,30076,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Asian Kitchen,4.5,82,34.00492086,-84.2938169,30076,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Roswell,GA
Aiyara Thai Cuisine & Grill,4.5,33,34.03332138,-84.33992004,30076,1459460369,"[Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
Buzy Burrito Mexican Restaurant,4,75,34.0403326,-84.3425153,30076,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Roswell,GA
Rhea's Take Out Foods,4.5,28,34.0315856,-84.3615084,30075,1442374402,"[Category(name=u'Fast Food', alias=u'hotdogs')]",Roswell,GA
The Counter Roswell,3.5,234,34.043103,-84.3390567,30076,1442013904,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
J Buffalo Wings,4,38,34.04242746,-84.33983088,30076,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Steaks au fromage', alias=u'cheesesteaks'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Le Bistro,4.5,17,34.0246323,-84.3614935,30075,,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Dessert', alias=u'desserts')]",Roswell,GA
Urban Cookhouse,4.5,28,33.87981238,-84.38064547,30342,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Salade', alias=u'salad')]",Sandy Springs,GA
Under the Cork Tree,4.5,14,33.90786376,-84.37990721,30075,,"[Category(name=u'Assiettes et planches', alias=u'tapasmallplates'), Category(name=u'Restaurant Marocain', alias=u'moroccan'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]",Sandy Springs,GA
il Giallo Osteria & Bar,4.5,47,33.91625497,-84.38076609,30328,1460250658,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Sandy Springs,GA
Hammocks Trading Company,4,234,33.95393753,-84.36562347,30328,1442102810,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Salade', alias=u'salad'), Category(name=u'Sandwich', alias=u'sandwiches')]",Sandy Springs,GA
Battle & Brew,4,75,33.9166503,-84.3792125,30328,1442227917,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Sandy Springs,GA
Hearth Pizza Tavern,4,261,33.91864977,-84.38166711,30328,1442023721,"[Category(name=u'Pizza', alias=u'pizza')]",Sandy Springs,GA
Nori Nori,4,598,33.937694,-84.38034,30328,1442025097,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Sushi', alias=u'sushi')]",Sandy Springs,GA
Pizza Crosta,4.5,50,33.9073296,-84.3788452,30342,1458480733,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sans gluten', alias=u'gluten_free')]",Sandy Springs,GA
Rock'N Taco,3.5,22,33.98687,-84.35136,30050,,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Sandy Springs,GA
The GA Chapter Room,4.5,15,33.90802574,-84.3796686,30342,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Sandy Springs,GA
Samad Mediterranean,4.5,95,34.0012627,-84.3502579,30350,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Halal', alias=u'halal')]",Sandy Springs,GA
Zafron Restaurant,4,67,33.9253993,-84.3801178,30328,,"[Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Sandy Springs,GA
Erawan Organic Thai,4,138,33.961572,-84.365838,30350,1460308305,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Alimentation', alias=u'food')]",Sandy Springs,GA
Canton Cook II,4,101,33.93748,-84.37836,30328,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Sandy Springs,GA
Emidio's,4,62,33.99132188,-84.35269465,30350,,"[Category(name=u'Restaurant Portugais', alias=u'portuguese')]",Sandy Springs,GA
Bishoku,4,108,33.91687194,-84.3802247,30342,1442020867,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Sandy Springs,GA
